week,team,opponent,home_or_away_sch,date_sch,time_sch,vistm,hometm,date,time,home_or_away,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,rating_gap,injury_adjustment,future_scarcity_bonus,moneyline,opp_moneyline,implied_wp,spread,consensus_spread,circa_spread,circa_spread_price,is_thanksgiving,is_black_friday,is_christmas,plays_both_tg_xmas,team_dvoa,opp_dvoa,team_off_dvoa,opp_off_dvoa,team_def_dvoa,opp_def_dvoa,rest_days,reserved,expected_avail,preferred,must_use,save_for_later,notes,spot_quality,team_total_dvoa,opp_total_dvoa
13,PIT,BUF,Home,2025-11-30 00:00:00,4:25 PM,BUF,PIT,,,Home,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
13,LAC,LV,Home,2025-11-30 00:00:00,4:25 PM,LV,LAC,,,Home,0.7001620745542949,,,,,,,-270.0,220.0,0.7001620745542949,-6.5,-6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
13,WSH,DEN,Home,2025-11-30 00:00:00,8:20 PM,DEN,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
13,NE,NYG,Home,2025-12-01 00:00:00,8:15 PM,NYG,NE,,,Home,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,DET,DAL,Home,2025-12-04 00:00:00,8:15 PM,DAL,DET,,,Home,0.6957699520733487,,,,,,,-265.0,215.0,0.6957699520733487,-6.0,-6.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
14,ATL,SEA,Home,2025-12-07 00:00:00,1:00 PM,SEA,ATL,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,CLE,TEN,Home,2025-12-07 00:00:00,1:00 PM,TEN,CLE,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,GB,CHI,Home,2025-12-07 00:00:00,1:00 PM,CHI,GB,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,JAX,IND,Home,2025-12-07 00:00:00,1:00 PM,IND,JAX,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,MIN,WSH,Home,2025-12-07 00:00:00,1:00 PM,WSH,MIN,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
14,NYJ,MIA,Home,2025-12-07 00:00:00,1:00 PM,MIA,NYJ,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,BAL,PIT,Home,2025-12-07 00:00:00,1:00 PM,PIT,BAL,,,Home,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,TB,NO,Home,2025-12-07 00:00:00,1:00 PM,NO,TB,,,Home,0.7768331562167907,,,,,,,-425.0,330.0,0.7768331562167907,-9.5,-9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,LV,DEN,Home,2025-12-07 00:00:00,4:05 PM,DEN,LV,,,Home,0.3835616438356164,,,,,,,150.0,-180.0,0.3835616438356164,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,BUF,CIN,Home,2025-12-07 00:00:00,4:25 PM,CIN,BUF,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,ARI,LAR,Home,2025-12-07 00:00:00,4:25 PM,LAR,ARI,,,Home,0.3363518758085381,,,,,,,185.0,-225.0,0.3363518758085381,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
14,KC,HOU,Home,2025-12-07 00:00:00,8:20 PM,HOU,KC,,,Home,0.705033164260632,,,,,,,-278.0,225.0,0.705033164260632,-6.5,-6.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
14,LAC,PHI,Home,2025-12-08 00:00:00,8:15 PM,PHI,LAC,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,TB,ATL,Home,2025-12-11 00:00:00,8:15 PM,ATL,TB,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,CHI,CLE,Home,2025-12-14 00:00:00,1:00 PM,CLE,CHI,,,Home,0.725752508361204,,,,,,,-310.0,250.0,0.725752508361204,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,CIN,BAL,Home,2025-12-14 00:00:00,1:00 PM,BAL,CIN,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,HOU,ARI,Home,2025-12-14 00:00:00,1:00 PM,ARI,HOU,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,JAX,NYJ,Home,2025-12-14 00:00:00,1:00 PM,NYJ,JAX,,,Home,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,KC,LAC,Home,2025-12-14 00:00:00,1:00 PM,LAC,KC,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
15,NE,BUF,Home,2025-12-14 00:00:00,1:00 PM,BUF,NE,,,Home,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,NYG,WSH,Home,2025-12-14 00:00:00,1:00 PM,WSH,NYG,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
15,PHI,LV,Home,2025-12-14 00:00:00,1:00 PM,LV,PHI,,,Home,0.8081570996978852,,,,,,,-535.0,400.0,0.8081570996978852,-10.5,-10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,DEN,GB,Home,2025-12-14 00:00:00,4:25 PM,GB,DEN,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,NO,CAR,Home,2025-12-14 00:00:00,4:25 PM,CAR,NO,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,LAR,DET,Home,2025-12-14 00:00:00,4:25 PM,DET,LAR,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,SEA,IND,Home,2025-12-14 00:00:00,4:25 PM,IND,SEA,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,SF,TEN,Home,2025-12-14 00:00:00,4:25 PM,TEN,SF,,,Home,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
15,DAL,MIN,Home,2025-12-14 00:00:00,8:20 PM,MIN,DAL,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
15,PIT,MIA,Home,2025-12-15 00:00:00,8:15 PM,MIA,PIT,,,Home,0.593369754159424,,,,,,,-162.0,136.0,0.593369754159424,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,SEA,LAR,Home,2025-12-18 00:00:00,8:15 PM,LAR,SEA,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,CHI,GB,Home,2025-12-20 00:00:00,1:00 PM,GB,CHI,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,WSH,PHI,Home,2025-12-20 00:00:00,1:00 PM,PHI,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
16,CAR,TB,Home,2025-12-21 00:00:00,1:00 PM,TB,CAR,,,Home,0.2664576802507837,,,,,,,260.0,-325.0,0.2664576802507837,7.0,7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,CLE,BUF,Home,2025-12-21 00:00:00,1:00 PM,BUF,CLE,,,Home,0.2340978954835658,,,,,,,310.0,-395.0,0.2340978954835658,8.5,8.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,DAL,LAC,Home,2025-12-21 00:00:00,1:00 PM,LAC,DAL,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
16,NO,NYJ,Home,2025-12-21 00:00:00,1:00 PM,NYJ,NO,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,NYG,MIN,Home,2025-12-21 00:00:00,1:00 PM,MIN,NYG,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,TEN,KC,Home,2025-12-21 00:00:00,1:00 PM,KC,TEN,,,Home,0.2742474916387959,,,,,,,250.0,-310.0,0.2742474916387959,7.0,7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,BAL,NE,Home,2025-12-21 00:00:00,1:00 PM,NE,BAL,,,Home,0.7659021045164341,,,,,,,-395.0,310.0,0.7659021045164341,-8.5,-8.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,ARI,ATL,Home,2025-12-21 00:00:00,4:05 PM,ATL,ARI,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,DEN,JAX,Home,2025-12-21 00:00:00,4:05 PM,JAX,DEN,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,DET,PIT,Home,2025-12-21 00:00:00,4:25 PM,PIT,DET,,,Home,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
16,HOU,LV,Home,2025-12-21 00:00:00,4:25 PM,LV,HOU,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,MIA,CIN,Home,2025-12-21 00:00:00,8:20 PM,CIN,MIA,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
16,IND,SF,Home,2025-12-22 00:00:00,8:15 PM,SF,IND,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,WSH,DAL,Home,2025-12-25 00:00:00,1:00 PM,DAL,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,1,0,,,,,,,6,,,,,,,,,
17,MIN,DET,Home,2025-12-25 00:00:00,4:30 PM,DET,MIN,,,Home,0.4446718085943649,,,,,,,124.0,-126.0,0.4446718085943649,2.0,2.0,,,0,0,1,0,,,,,,,6,False,True,False,False,False,,,,
17,KC,DEN,Home,2025-12-25 00:00:00,8:15 PM,DEN,KC,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,1,1,,,,,,,6,False,True,False,False,False,,,,
17,CAR,SEA,Home,2025-12-28 00:00:00,1:00 PM,SEA,CAR,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,CIN,ARI,Home,2025-12-28 00:00:00,1:00 PM,ARI,CIN,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,CLE,PIT,Home,2025-12-28 00:00:00,1:00 PM,PIT,CLE,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,IND,JAX,Home,2025-12-28 00:00:00,1:00 PM,JAX,IND,,,Home,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,GB,BAL,Home,2025-12-28 00:00:00,1:00 PM,BAL,GB,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,MIA,TB,Home,2025-12-28 00:00:00,1:00 PM,TB,MIA,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,NYJ,NE,Home,2025-12-28 00:00:00,1:00 PM,NE,NYJ,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,TEN,NO,Home,2025-12-28 00:00:00,1:00 PM,NO,TEN,,,Home,0.6092362344582594,,,,,,,-175.0,145.0,0.6092362344582594,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,LV,NYG,Home,2025-12-28 00:00:00,1:00 PM,NYG,LV,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,LAC,HOU,Home,2025-12-28 00:00:00,1:00 PM,HOU,LAC,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,BUF,PHI,Home,2025-12-28 00:00:00,4:25 PM,PHI,BUF,,,Home,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,SF,CHI,Home,2025-12-28 00:00:00,8:20 PM,CHI,SF,,,Home,0.6309403437815976,,,,,,,-192.0,160.0,0.6309403437815976,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
17,ATL,LAR,Home,2025-12-29 00:00:00,8:15 PM,LAR,ATL,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,ATL,NO,Home,2026-01-04 00:00:00,1:00 PM,NO,ATL,,,Home,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,BUF,NYJ,Home,2026-01-04 00:00:00,1:00 PM,NYJ,BUF,,,Home,0.7659021045164341,,,,,,,-395.0,310.0,0.7659021045164341,-9.5,-9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,CHI,DET,Home,2026-01-04 00:00:00,1:00 PM,DET,CHI,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,CIN,CLE,Home,2026-01-04 00:00:00,1:00 PM,CLE,CIN,,,Home,0.771505376344086,,,,,,,-410.0,320.0,0.771505376344086,-8.5,-8.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,DEN,LAC,Home,2026-01-04 00:00:00,1:00 PM,LAC,DEN,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,HOU,IND,Home,2026-01-04 00:00:00,1:00 PM,IND,HOU,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,JAX,TEN,Home,2026-01-04 00:00:00,1:00 PM,TEN,JAX,,,Home,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,MIN,GB,Home,2026-01-04 00:00:00,1:00 PM,GB,MIN,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,NE,MIA,Home,2026-01-04 00:00:00,1:00 PM,MIA,NE,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,NYG,DAL,Home,2026-01-04 00:00:00,1:00 PM,DAL,NYG,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,PHI,WSH,Home,2026-01-04 00:00:00,1:00 PM,WSH,PHI,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
18,PIT,BAL,Home,2026-01-04 00:00:00,1:00 PM,BAL,PIT,,,Home,0.355270821199767,,,,,,,170.0,-205.0,0.355270821199767,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,LV,KC,Home,2026-01-04 00:00:00,1:00 PM,KC,LV,,,Home,0.3092071169459319,,,,,,,210.0,-258.0,0.3092071169459319,6.0,6.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,LAR,ARI,Home,2026-01-04 00:00:00,1:00 PM,ARI,LAR,,,Home,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,SF,SEA,Home,2026-01-04 00:00:00,1:00 PM,SEA,SF,,,Home,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
18,TB,CAR,Home,2026-01-04 00:00:00,1:00 PM,CAR,TB,,,Home,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,DAL,PHI,Away,2025-09-04 00:00:00,8:20 PM,DAL,PHI,,,Away,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
1,KC,LAC,Away,2025-09-05 00:00:00,8:00 PM,KC,LAC,,,Away,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
1,TB,ATL,Away,2025-09-07 00:00:00,1:00 PM,TB,ATL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,CIN,CLE,Away,2025-09-07 00:00:00,1:00 PM,CIN,CLE,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,MIA,IND,Away,2025-09-07 00:00:00,1:00 PM,MIA,IND,,,Away,0.4910905203136137,,,,,,,-104.0,-112.0,0.4910905203136137,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,CAR,JAX,Away,2025-09-07 00:00:00,1:00 PM,CAR,JAX,,,Away,0.4136572554169402,,,,,,,135.0,-152.0,0.4136572554169402,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,ARI,NO,Away,2025-09-07 00:00:00,1:00 PM,ARI,NO,,,Away,0.6892525512549417,,,,,,,-238.0,215.0,0.6892525512549417,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,LV,NE,Away,2025-09-07 00:00:00,1:00 PM,LV,NE,,,Away,0.4053105253079722,,,,,,,142.0,-154.0,0.4053105253079722,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,PIT,NYJ,Away,2025-09-07 00:00:00,1:00 PM,PIT,NYJ,,,Away,0.5868319338931095,,,,,,,-148.0,138.0,0.5868319338931095,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,NYG,WSH,Away,2025-09-07 00:00:00,1:00 PM,NYG,WSH,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
1,TEN,DEN,Away,2025-09-07 00:00:00,4:05 PM,TEN,DEN,,,Away,0.2360248447204969,,,,,,,310.0,-375.0,0.2360248447204969,7.5,7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,SF,SEA,Away,2025-09-07 00:00:00,4:05 PM,SF,SEA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,DET,GB,Away,2025-09-07 00:00:00,4:25 PM,DET,GB,,,Away,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,
1,HOU,LAR,Away,2025-09-07 00:00:00,4:25 PM,HOU,LAR,,,Away,0.4425113464447806,,,,,,,120.0,-134.0,0.4425113464447806,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,BAL,BUF,Away,2025-09-07 00:00:00,8:20 PM,BAL,BUF,,,Away,0.4759806081974437,,,,,,,105.0,-116.0,0.4759806081974437,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
1,MIN,CHI,Away,2025-09-08 00:00:00,8:15 PM,MIN,CHI,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,WSH,GB,Away,2025-09-11 00:00:00,8:15 PM,WSH,GB,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,,,,,,,,,
2,JAX,CIN,Away,2025-09-14 00:00:00,1:00 PM,JAX,CIN,,,Away,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,NYG,DAL,Away,2025-09-14 00:00:00,1:00 PM,NYG,DAL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,CHI,DET,Away,2025-09-14 00:00:00,1:00 PM,CHI,DET,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,NE,MIA,Away,2025-09-14 00:00:00,1:00 PM,NE,MIA,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,SF,NO,Away,2025-09-14 00:00:00,1:00 PM,SF,NO,,,Away,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,BUF,NYJ,Away,2025-09-14 00:00:00,1:00 PM,BUF,NYJ,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,LAR,TEN,Away,2025-09-14 00:00:00,1:00 PM,LAR,TEN,,,Away,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,SEA,PIT,Away,2025-09-14 00:00:00,1:00 PM,SEA,PIT,,,Away,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,CLE,BAL,Away,2025-09-14 00:00:00,1:00 PM,CLE,BAL,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,DEN,IND,Away,2025-09-14 00:00:00,4:05 PM,DEN,IND,,,Away,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,CAR,ARI,Away,2025-09-14 00:00:00,4:05 PM,CAR,ARI,,,Away,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,PHI,KC,Away,2025-09-14 00:00:00,4:25 PM,PHI,KC,,,Away,0.4843968327899395,,,,,,,105.0,-108.0,0.4843968327899395,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,ATL,MIN,Away,2025-09-14 00:00:00,8:20 PM,ATL,MIN,,,Away,0.3363518758085381,,,,,,,185.0,-225.0,0.3363518758085381,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,TB,HOU,Away,2025-09-15 00:00:00,7:00 PM,TB,HOU,,,Away,0.4572564612326044,,,,,,,110.0,-130.0,0.4572564612326044,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
2,LAC,LV,Away,2025-09-15 00:00:00,10:00 PM,LAC,LV,09/14/2025,13:05:00,Away,0.49,3.5,-6.0,9.5,-1.0,0.0,0.01,,,,,,,,0,0,0,0,3.5,-6.0,,,,,6,False,True,False,False,False,,,3.5,-6.0
3,MIA,BUF,Away,2025-09-18 00:00:00,8:15 PM,MIA,BUF,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,ATL,CAR,Away,2025-09-21 00:00:00,1:00 PM,ATL,CAR,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,GB,CLE,Away,2025-09-21 00:00:00,1:00 PM,GB,CLE,,,Away,0.6957699520733487,,,,,,,-265.0,215.0,0.6957699520733487,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,HOU,JAX,Away,2025-09-21 00:00:00,1:00 PM,HOU,JAX,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,CIN,MIN,Away,2025-09-21 00:00:00,1:00 PM,CIN,MIN,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,PIT,NE,Away,2025-09-21 00:00:00,1:00 PM,PIT,NE,,,Away,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
3,IND,TEN,Away,2025-09-21 00:00:00,1:00 PM,IND,TEN,,,Away,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,
