week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,OD_norm,FD_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity
1,2025-09-05 00:00:00,8:00 PM,KC,LAC,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.7819063004846527,10,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,4:25 PM,KC,PHI,Home,,8,False,False,True,False,False,False,,,,0.5156031672100606,,,,Low,,-108.0,,0.5156031672100606,,,,,,,0.0,,,,0.3136046068509972,0.1,0.06666666666666667,,0.0,0.0,0.0,0.7819063004846527,10,-0.2663031332745921,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,8:20 PM,KC,NYG,Away,,7,False,False,True,False,False,False,,,,0.7135512302607419,,,,Low,,-290.0,,0.7135512302607419,,,,,,,0.0,,,,0.6015290621974427,0.0,0.05,,0.0,0.0,0.0,0.7819063004846527,9,-0.06835507022391085,0.2632898595521783,0.0,0.12,0.1,0.1
4,2025-09-28 00:00:00,4:25 PM,KC,BAL,Home,,6,False,False,True,False,False,False,,,,0.5278969957081545,,,,Low,,-120.0,,0.5278969957081545,,,,,,,0.0,,,,0.3314865392118611,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7819063004846527,9,-0.2540093047764982,0.0,0.0,0.0,0.0,0.0
5,2025-10-06 00:00:00,8:15 PM,KC,JAX,Away,,8,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,,0.644729178800233,,,,,,,0.0,,,,0.5014242600730662,0.0,0.06666666666666667,,0.0,0.0,0.0,0.7819063004846527,8,-0.13717712168441976,0.1256457566311605,0.0,0.0753874539786963,0.06282287831558026,0.06282287831558026
6,2025-10-12 00:00:00,8:20 PM,KC,DET,Home,,6,False,False,True,False,False,False,,,,0.5829926410466066,,,,Low,,-155.0,,0.5829926410466066,,,,,,,0.0,,,,0.41162565970415516,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7819063004846527,7,-0.19891365943804606,0.0021726811239078936,0.0,0.001303608674344736,0.0010863405619539468,0.0010863405619539468
7,2025-10-19 00:00:00,1:00 PM,KC,LV,Home,,6,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,,0.690792883054068,,,,,,,0.0,,,,0.5684260117150081,0.1,0.03333333333333333,,0.0,0.0,0.0,0.7819063004846527,6,-0.09111341743058465,0.21777316513883072,0.0,0.12,0.1,0.1
8,2025-10-27 00:00:00,8:15 PM,KC,WSH,Home,,8,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.06666666666666667,,0.0,0.0,0.0,0.7819063004846527,6,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0
9,2025-11-02 00:00:00,4:25 PM,KC,BUF,Away,,5,False,False,True,False,False,False,,,,0.4279403644395361,,,,Low,,124.0,,0.4279403644395361,,,,,,,0.0,,,,0.18609507554841614,0.0,0.016666666666666666,,0.0,0.0,0.0,0.7819063004846527,6,-0.3539659360451166,0.0,0.0,0.0,0.0,0.0
11,2025-11-16 00:00:00,4:25 PM,KC,DEN,Away,,14,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.1,,0.0,0.0,0.0,0.7819063004846527,6,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0
12,2025-11-23 00:00:00,1:00 PM,KC,IND,Home,,6,False,False,True,False,False,False,,,,0.7819063004846527,,,,Low,,-440.0,,0.7819063004846527,,,,,,,0.0,,,,0.7009546188867676,0.1,0.03333333333333333,,0.0,0.0,0.0,0.725752508361204,5,0.05615379212344873,0.5123075842468975,0.0,0.12,0.1,0.1
13,2025-11-27 00:00:00,4:30 PM,KC,DAL,Away,Thanksgiving,4,False,False,True,False,False,False,,,,0.6805555555555556,,,,Low,,-245.0,,0.6805555555555556,,,,,,,0.0,,,,0.5535353535353535,0.0,0.0,,0.0,0.0,-0.03,0.725752508361204,4,-0.045196952805648394,0.30960609438870323,0.0,0.12,0.1,0.1
14,2025-12-07 00:00:00,8:20 PM,KC,HOU,Home,,10,False,False,True,False,False,False,,,,0.705033164260632,,,,Low,,-278.0,,0.705033164260632,,,,,,,0.0,,,,0.5891391480154647,0.1,0.1,,0.0,0.0,0.0,0.725752508361204,3,-0.020719344100571968,0.3585613117988561,0.0,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,KC,LAC,Home,,6,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,,0.6574752261956054,,,,,,,0.0,,,,0.519963965375426,0.1,0.03333333333333333,,0.0,0.0,0.0,0.725752508361204,2,-0.06827728216559859,0.26344543566880285,0.33333333333333337,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,KC,TEN,Away,,7,False,False,True,False,False,False,,,,0.725752508361204,,,,Low,,-310.0,,0.725752508361204,,,,,,,0.0,,,,0.6192763757981149,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,1,0.06827728216559859,0.5365545643311972,0.6666666666666667,0.12,0.1,0.1
17,2025-12-25 00:00:00,8:15 PM,KC,DEN,Home,Christmas,4,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,,0.6574752261956054,,,,,,,0.0,,,,0.519963965375426,0.1,0.0,,0.0,0.0,-0.03,0.5,0,0.1574752261956054,0.7149504523912108,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,KC,LV,Away,,9,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.08333333333333334,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,09/05/2025,20:00:00,LAC,KC,Home,,7,False,False,True,False,False,False,,,,0.41,4.0,16.5,-12.5,Low,0.16290487699013334,180.0,,0.3425247738043946,,,,,,-6.0,-0.03,0.02,,,0.15999999999999998,0.1,0.05,-0.07615941559557649,-0.04093570741429018,-0.03,0.0,0.7001620745542949,8,-0.29016207455429494,0.0,0.0,0.0,0.0,0.0
2,09/14/2025,13:05:00,LAC,LV,Away,,10,False,False,True,False,False,False,,,,0.49,3.5,-6.0,9.5,Low,0.3934701873422915,,,,,,,,,-1.0,0.0,0.01,,,0.2763636363636363,0.0,0.1,-0.016514041292462932,0.0336205922711181,0.0,0.0,0.7001620745542949,8,-0.21016207455429492,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,4:05 PM,LAC,DEN,Home,,5,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.1,0.016666666666666666,,0.0,0.0,0.0,0.7001620745542949,8,-0.2516031892708439,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,1:00 PM,LAC,NYG,Away,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7001620745542949,7,-0.07769552269312119,0.24460895461375765,0.0,0.12,0.1,0.1
5,2025-10-05 00:00:00,4:25 PM,LAC,WSH,Home,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,7,-0.2001620745542949,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,1:00 PM,LAC,MIA,Away,,6,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,,0.5634920634920635,,,,,,,0.0,,,,0.38326118326118325,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7001620745542949,6,-0.13667001106223142,0.12665997787553718,0.0,0.0759959867253223,0.06332998893776859,0.06332998893776859
7,2025-10-19 00:00:00,4:05 PM,LAC,IND,Home,,7,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,,0.690792883054068,,,,,,,0.0,,,,0.5684260117150081,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,5,-0.009369191500226859,0.3812616169995463,0.0,0.12,0.1,0.1
8,2025-10-23 00:00:00,8:15 PM,LAC,MIN,Home,,4,False,False,True,False,False,False,,,,0.5829926410466066,,,,Low,,-155.0,,0.5829926410466066,,,,,,,0.0,,,,0.41162565970415516,0.1,0.0,,0.0,0.0,0.0,0.7001620745542949,4,-0.11716943350768827,0.16566113298462348,0.0,0.09939667979077409,0.08283056649231174,0.08283056649231174
9,2025-11-02 00:00:00,1:00 PM,LAC,TEN,Away,,9,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,,0.6574752261956054,,,,,,,0.0,,,,0.519963965375426,0.0,0.08333333333333334,,0.0,0.0,0.0,0.7001620745542949,3,-0.04268684835868952,0.314626303282621,0.0,0.12,0.1,0.1
10,2025-11-09 00:00:00,8:20 PM,LAC,PIT,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,,0.6574752261956054,,,,,,,0.0,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,2,-0.04268684835868952,0.314626303282621,0.33333333333333337,0.12,0.1,0.1
11,2025-11-16 00:00:00,1:00 PM,LAC,JAX,Away,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7001620745542949,2,-0.16769454208676238,0.06461091582647527,0.33333333333333337,0.12,0.1,0.1
13,2025-11-30 00:00:00,4:25 PM,LAC,LV,Home,,14,False,False,True,False,False,False,,,,0.7001620745542949,,,,Low,,-270.0,,0.7001620745542949,,,,,,,0.0,,,,0.5820539266244289,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,1,0.07769552269312119,0.5553910453862424,0.6666666666666667,0.12,0.1,0.1
14,2025-12-08 00:00:00,8:15 PM,LAC,PHI,Home,,8,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.1,0.06666666666666667,,0.0,0.0,0.0,0.6224665518611737,1,-0.17390766657772272,0.052184666844554584,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,LAC,KC,Away,,5,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.016666666666666666,,0.0,0.0,0.0,0.6224665518611737,1,-0.12246655186117372,0.15506689627765258,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,1:00 PM,LAC,DAL,Away,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,,0.5260865852617197,,,,,,,0.0,,,,0.3288532149261378,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.09637996659945403,0.20724006680109197,0.6666666666666667,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,LAC,HOU,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.05,,0.0,0.0,0.0,0.5,0,0.12246655186117372,0.6449331037223475,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,LAC,DEN,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,4:25 PM,LAR,HOU,Home,,7,False,False,True,False,False,False,,,,0.5574886535552194,,,,Low,,-134.0,,0.5574886535552194,,,,,,,0.0,,,,0.3745289506257736,0.1,0.05,,0.0,0.0,0.0,0.7819063004846527,8,-0.22441764692943333,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,1:00 PM,LAR,TEN,Away,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,,0.6750312469954812,,,,,,,0.0,,,,0.5454999956297909,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7819063004846527,7,-0.10687505348917148,0.18624989302165706,0.0,0.11174993581299424,0.09312494651082853,0.09312494651082853
3,2025-09-21 00:00:00,1:00 PM,LAR,PHI,Away,,7,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,,0.3363518758085381,,,,,,,0.0,,,,0.05287545572150997,0.0,0.05,,0.0,0.0,0.0,0.7819063004846527,7,-0.4455544246761146,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,4:05 PM,LAR,IND,Home,,7,False,False,True,False,False,False,,,,0.7220792588780237,,,,Low,,-305.0,,0.7220792588780237,,,,,,,0.0,,,,0.6139334674589436,0.1,0.05,,0.0,0.0,0.0,0.7819063004846527,6,-0.059827041606628995,0.28034591678674203,0.0,0.12,0.1,0.1
5,2025-10-02 00:00:00,8:15 PM,LAR,SF,Home,,4,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.0,,0.0,0.0,0.0,0.7819063004846527,6,-0.3143738329521852,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,1:00 PM,LAR,BAL,Away,,9,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,,0.3194444444444444,,,,,,,0.0,,,,0.02828282828282826,0.0,0.08333333333333334,,0.0,0.0,0.0,0.7819063004846527,6,-0.4624618560402083,0.0,0.0,0.0,0.0,0.0
7,2025-10-19 00:00:00,9:30 AM,LAR,JAX,Away,,6,False,False,True,False,False,False,,,,0.6349897540983607,,,,Low,,-185.0,,0.6349897540983607,,,,,,,0.0,,,,0.48725782414307006,0.0,0.03333333333333333,,0.0,0.0,0.0,0.7819063004846527,5,-0.14691654638629204,0.10616690722741595,0.0,0.06370014433644956,0.053083453613707976,0.053083453613707976
9,2025-11-02 00:00:00,4:05 PM,LAR,NO,Home,,14,False,False,True,False,False,False,,,,0.7819063004846527,,,,Low,,-440.0,,0.7819063004846527,,,,,,,0.0,,,,0.7009546188867676,0.1,0.1,,0.0,0.0,0.0,0.6636481241914618,4,0.11825817629319091,0.6365163525863818,0.0,0.12,0.1,0.1
10,2025-11-09 00:00:00,4:25 PM,LAR,SF,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6636481241914618,4,-0.1636481241914618,0.07270375161707643,0.0,0.04362225097024586,0.036351875808538214,0.036351875808538214
11,2025-11-16 00:00:00,4:05 PM,LAR,SEA,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.03333333333333333,,0.0,0.0,0.0,0.6636481241914618,4,-0.13118059172392926,0.1376388165521415,0.0,0.0825832899312849,0.06881940827607075,0.06881940827607075
12,2025-11-23 00:00:00,8:20 PM,LAR,TB,Home,,7,False,False,True,False,False,False,,,,0.5720596355604638,,,,Low,,-148.0,,0.5720596355604638,,,,,,,0.0,,,,0.39572310626976553,0.1,0.05,,0.0,0.0,0.0,0.6636481241914618,3,-0.091588488630998,0.21682302273800402,0.0,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,LAR,CAR,Away,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6636481241914618,2,-0.041181572330288074,0.3176368553394239,0.33333333333333337,0.12,0.1,0.1
14,2025-12-07 00:00:00,4:25 PM,LAR,ARI,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.6636481241914618,2,-0.1636481241914618,0.07270375161707643,0.33333333333333337,0.12,0.1,0.1
15,2025-12-14 00:00:00,4:25 PM,LAR,DET,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.05,,0.0,0.0,0.0,0.6636481241914618,2,-0.1897347094531816,0.020530581093636813,0.33333333333333337,0.12,0.1,0.1
16,2025-12-18 00:00:00,8:15 PM,LAR,SEA,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.6636481241914618,2,-0.1636481241914618,0.07270375161707643,0.33333333333333337,0.12,0.1,0.1
17,2025-12-29 00:00:00,8:15 PM,LAR,ATL,Away,,11,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,,0.5996387718242023,,,,,,,0.0,,,,0.4358382135624761,0.0,0.1,,0.0,0.0,0.0,0.6636481241914618,1,-0.06400935236725946,0.2719812952654811,0.6666666666666667,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,LAR,ARI,Home,,5,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,,0.6636481241914618,,,,,,,0.0,,,,0.5289427260966717,0.1,0.016666666666666666,,0.0,0.0,0.0,0.0,0,0.6636481241914618,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,LV,NE,Away,,7,False,False,True,False,False,False,,,,0.4053105253079722,,,,Low,,142.0,,0.4053105253079722,,,,,,,0.0,,,,0.15317894590250503,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,3,-0.21715602655320154,0.0,0.0,0.0,0.0,0.0
2,2025-09-15 00:00:00,10:00 PM,LV,LAC,Home,,8,False,False,True,False,False,False,,,,0.299837925445705,,,,Low,,220.0,,0.299837925445705,,,,,,,0.0,,,,0.0,0.1,0.06666666666666667,,0.0,0.0,0.0,0.6224665518611737,3,-0.32262862641546874,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,1:00 PM,LV,WSH,Away,,5,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.016666666666666666,,0.0,0.0,0.0,0.6224665518611737,3,-0.12246655186117372,0.15506689627765258,0.0,0.09304013776659155,0.07753344813882629,0.07753344813882629
4,2025-09-28 00:00:00,4:25 PM,LV,CHI,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,,0.4739134147382802,,,,,,,0.0,,,,0.2529649668920439,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,3,-0.14855313712289353,0.10289372575421296,0.0,0.06173623545252777,0.05144686287710648,0.05144686287710648
5,2025-10-05 00:00:00,1:00 PM,LV,IND,Away,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,3,-0.1549340843287062,0.09013183134258762,0.0,0.05407909880555257,0.04506591567129381,0.04506591567129381
6,2025-10-12 00:00:00,4:05 PM,LV,TEN,Home,,7,False,False,True,False,False,False,,,,0.6092362344582594,,,,Low,,-175.0,,0.6092362344582594,,,,,,,0.0,,,,0.44979815921201366,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,2,-0.01323031740291436,0.3735393651941713,0.33333333333333337,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,LV,KC,Away,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.03333333333333333,,0.0,0.0,0.0,0.6224665518611737,2,-0.12246655186117372,0.15506689627765258,0.33333333333333337,0.12,0.1,0.1
9,2025-11-02 00:00:00,4:05 PM,LV,JAX,Home,,14,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,2,-0.08999901939364119,0.22000196121271764,0.33333333333333337,0.12,0.1,0.1
10,2025-11-06 00:00:00,8:15 PM,LV,DEN,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.6224665518611737,2,-0.12246655186117372,0.15506689627765258,0.33333333333333337,0.12,0.1,0.1
11,2025-11-17 00:00:00,8:15 PM,LV,DAL,Home,,11,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,2,-0.1549340843287062,0.09013183134258762,0.33333333333333337,0.12,0.1,0.1
12,2025-11-23 00:00:00,4:05 PM,LV,CLE,Home,,5,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,,0.6224665518611737,,,,,,,0.0,,,,0.46904225725261633,0.1,0.016666666666666666,,0.0,0.0,0.0,0.551441114716549,1,0.07102543714462473,0.5420508742892495,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,4:25 PM,LV,LAC,Away,,7,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.051441114716549,0.29711777056690203,0.6666666666666667,0.12,0.1,0.1
14,2025-12-07 00:00:00,4:05 PM,LV,DEN,Home,,6,False,False,True,False,False,False,,,,0.3835616438356164,,,,Low,,150.0,,0.3835616438356164,,,,,,,0.0,,,,0.12154420921544207,0.1,0.03333333333333333,,0.0,0.0,0.0,0.551441114716549,1,-0.16787947088093258,0.06424105823813486,0.6666666666666667,0.12,0.1,0.1
15,2025-12-14 00:00:00,1:00 PM,LV,PHI,Away,,6,False,False,True,False,False,False,,,,0.1918429003021148,,,,Low,,400.0,,0.1918429003021148,,,,,,,0.0,,,,0.0,0.0,0.03333333333333333,,0.0,0.0,0.0,0.551441114716549,1,-0.3595982144144342,0.0,0.6666666666666667,0.12,0.1,0.1
16,2025-12-21 00:00:00,4:25 PM,LV,HOU,Away,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,,0.3425247738043946,,,,,,,0.0,,,,0.06185421644275581,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.20891634091215439,0.0,0.6666666666666667,0.12,0.1,0.1
17,2025-12-28 00:00:00,1:00 PM,LV,NYG,Home,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,,0.551441114716549,,,,,,,0.0,,,,0.36573253049679855,0.1,0.03333333333333333,,0.0,0.0,0.0,0.3092071169459319,0,0.2422339977706171,0.8844679955412342,1.0,0.12,0.1,0.1
18,2026-01-04 00:00:00,1:00 PM,LV,KC,Home,,7,False,False,True,False,False,False,,,,0.3092071169459319,,,,Low,,210.0,,0.3092071169459319,,,,,,,0.0,,,,0.013392170103173676,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.3092071169459319,1.0,1.0,0.12,0.1,0.1
1,2025-09-07 00:00:00,1:00 PM,MIA,IND,Away,,7,False,False,True,False,False,False,,,,0.4910905203136137,,,,Low,,-104.0,,0.4910905203136137,,,,,,,0.0,,,,0.2779498477288927,0.0,0.05,,0.0,0.0,0.0,0.690792883054068,1,-0.19970236274045433,0.00059527451909136,0.6666666666666667,0.12,0.1,0.1
2,2025-09-14 00:00:00,1:00 PM,MIA,NE,Home,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,,0.448558885283451,,,,,,,0.0,,,,0.21608565132138327,0.1,0.05,,0.0,0.0,0.0,0.690792883054068,1,-0.24223399777061705,0.0,0.6666666666666667,0.12,0.1,0.1
3,2025-09-18 00:00:00,8:15 PM,MIA,BUF,Away,,4,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.0,0.0,,0.0,0.0,0.0,0.690792883054068,1,-0.19079288305406805,0.018414233891863918,0.6666666666666667,0.12,0.1,0.1
4,2025-09-29 00:00:00,7:15 PM,MIA,NYJ,Home,,10,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.1,0.1,,0.0,0.0,0.0,0.690792883054068,1,-0.15832535058653552,0.08334929882692899,0.6666666666666667,0.12,0.1,0.1
5,2025-10-05 00:00:00,1:00 PM,MIA,CAR,Away,,5,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.016666666666666666,,0.0,0.0,0.0,0.690792883054068,1,-0.15832535058653552,0.08334929882692899,0.6666666666666667,0.12,0.1,0.1
6,2025-10-12 00:00:00,1:00 PM,MIA,LAC,Home,,7,False,False,True,False,False,False,,,,0.4365079365079364,,,,Low,,120.0,,0.4365079365079364,,,,,,,0.0,,,,0.1985569985569984,0.1,0.05,,0.0,0.0,0.0,0.690792883054068,1,-0.25428494654613165,0.0,0.6666666666666667,0.12,0.1,0.1
7,2025-10-19 00:00:00,1:00 PM,MIA,CLE,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,,0.5324675324675325,,,,,,,0.0,,,,0.33813459268004736,0.0,0.05,,0.0,0.0,0.0,0.690792883054068,1,-0.15832535058653552,0.08334929882692899,0.6666666666666667,0.12,0.1,0.1
8,2025-10-26 00:00:00,1:00 PM,MIA,ATL,Away,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,,0.4675324675324675,,,,,,,0.0,,,,0.2436835891381346,0.0,0.05,,0.0,0.0,0.0,0.690792883054068,1,-0.22326041552160053,0.0,0.6666666666666667,0.12,0.1,0.1
9,2025-10-30 00:00:00,8:15 PM,MIA,BAL,Home,,4,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,,0.3194444444444444,,,,,,,0.0,,,,0.02828282828282826,0.1,0.0,,0.0,0.0,0.0,0.690792883054068,1,-0.37134843860962363,0.0,0.6666666666666667,0.12,0.1,0.1
10,2025-11-09 00:00:00,1:00 PM,MIA,BUF,Home,,9,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,,0.3194444444444444,,,,,,,0.0,,,,0.02828282828282826,0.1,0.08333333333333334,,0.0,0.0,0.0,0.690792883054068,1,-0.37134843860962363,0.0,0.6666666666666667,0.12,0.1,0.1
11,2025-11-16 00:00:00,9:30 AM,MIA,WSH,Home,,6,False,False,True,False,False,False,,,,0.5,,,,Low,,,,,,,,,,,0.0,,,,0.29090909090909095,0.1,0.03333333333333333,,0.0,0.0,0.0,0.690792883054068,1,-0.19079288305406805,0.018414233891863918,0.6666666666666667,0.12,0.1,0.1
13,2025-11-30 00:00:00,1:00 PM,MIA,NO,Home,,14,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,,0.690792883054068,,,,,,,0.0,,,,0.5684260117150081,0.1,0.1,,0.0,0.0,0.0,0.5,0,0.19079288305406805,0.7815857661081361,1.0,0.12,0.1,0.1
